Id	Folio	Evento	Periodo	Minutos	Vuelta	Segundos	Etapa	Bin1	Bin2	Bin3	Bin4	Bin5	Bin6	Rc1	Rc2	Rc3	Rc4	Rc5	Rc6	Calificacion	Seccion	Resultado	Inicio	Salida	Termino
36	425230	comipems-15	1516	22	37	1	7	1111101111	1111111111	1111110111	1111011010	1111110111	1111110010	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...plays@36 does...teach@37 am doing@38 does not take@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 didn@58 traveled@59 yet@60 any	84.75	B+	Pre-Intermedio	2015-07-29 22:41:30	2015-07-29 23:18:05	S
37	356149	comipems-15	1516	58	1	20	7	1100100000	1000000000	0010111000	0100000101	0000000000	0110000000	@1 am@2 is@3 am@4 Am@5 Are@6 Be@7 one@8 an@9 and@10 not be	@11 am not @12not@13 What@14 Who@15 What@16 is@17 be@18 be@19 mine@20 her	@21 Its@22 children@23sister@24it@25 It@26 There is@27 Are there@28 goes@29 dancing@30 to like	@31 no@32 doesn@33 isn@34 Are@35 Does...play@36 do....teaches@37 doing@38 is not taking@39 will...doing@40 weren	@41 Were@42 are@43 eats@44 can write@45 can@46 don@47 don@48are@49does....go@50 visiting	@51 Did ... take@52 more attractive@53 prettier @54 as quiet @55 taller than@56 will be@57 isn@58 traveled@59 since@60 none 	20.34	A	Introductorio	2015-07-29 22:39:51	2015-07-29 23:34:55	S
38	392451	comipems-15	1516	54	7	24	7	1111111111	1111111111	1111110111	1111101111	1111110111	1111110111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 didn@58 have traveled@59 yet@60 no	93.22	B+	Pre-Intermedio	2015-07-29 22:39:10	2015-07-29 22:45:48	S
39	416859	comipems-15	1516	47	12	13	7	0111111111	1111111111	1111111111	1111111111	0111111111	1111111110	@1 are@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Did@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	96.61	B+	Pre-Intermedio	2015-07-29 22:39:38	2015-07-29 22:50:58	S
40	427186	comipems-15	1516	48	11	33	7	1111111111	1111111111	1111110111	1111001110	1110000111	1110111100	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 do....teaches@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 are writing@45 don@46 can@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 so quiet that@55 tallest@56 have been @57 hasn@58 have traveled@59 never@60 any	81.36	B	Pre-Intermedio	2015-07-29 22:40:06	2015-07-29 22:51:00	S
41	356372	comipems-15	1516	37	22	15	7	1111111111	1111111111	1111111111	1111111100	0111010111	0100111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 did...do@40 didn	@41 Did@42 were@43 ate@44 wrote@45 can@46 didn@47 can@48did@49did....go@50are going to visit	@51 Did ... take@52 more attractive@53 prettiest @54 quiet enough@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	84.75	B	Pre-Intermedio	2015-07-29 22:39:01	2015-07-29 23:00:05	S
42	383259	comipems-15	1516	39	20	38	7	1110111100	1100010111	1101001001	0101000011	0010010000	0000010000	@1 am@2 is@3 are@4 Be@5 Are@6Are@7 an@8 a@9 a@10 not	@11 am not @12aren@13 What@14 Who@15 Where@16 are@17 be@18 are@19 my@20 his	@21 Their@22 parents@23 daughter@24is it@25 Is it@26 They are@27 Are there@28 going@29 dances@30 likes	@31 am not@32 doesn@33 don@34 Do@35 Do...plays@36 do...teach@37 can do@38 does not take@39 are...doing@40 weren	@41 Were@42 are@43 ate@44 write@45 don@46 didn@47 don@48are@49do....go@50 visiting	@51 Are ... going taking@52 the most attractive@53 more pretty @54 as quiet @55 taller@56 have been @57 doesn@58 will travel@59 never@60 nothing	40.68	A+	Básico	2015-07-29 22:41:32	2015-07-29 22:59:15	S
43	485915	comipems-15	1516	30	0	60	0	-	-	-	-	-	-	0	0	0	0	0	0	-	-	-	2015-07-29 22:37:28	2015-07-29 22:37:28	N
44	322219	comipems-15	1516	30	0	60	0	-	-	-	-	-	-	0	0	0	0	0	0	-	-	-	2015-07-29 22:37:38	2015-07-29 22:37:38	N
45	356922	comipems-15	1516	48	11	32	7	1111101101	0000000110	1101100000	0000101100	0000000000	1100000000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 a@10 isn	@11 is not @12isn@13 Where@14 Who@15 What@16 is@17 are@18 are@19 my@20 my	@21 Their@22 parents@23 brother@24is it@25 It@26 There are@27 There are@28 going@29 dancing@30 like	@31 am not@32 isn@33 isn@34 Does@35 Do...play@36 do...teach@37 am doing@38 is not taking@39 will...doing@40 didn	@41 Did@42 are@43 eating@44 can write@45 can@46 don@47 can@48do@49is...going@50 visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 taller@56 will be@57 doesn@58 traveled@59 after@60 nothing	30.51	A+	Básico	2015-07-29 22:39:46	2015-07-29 22:50:00	S
46	400454	comipems-15	1516	41	18	22	7	1110111111	1111111111	1111110111	1111001101	1111010001	1001010010	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 did...do@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 didn@47 won@48do@49does....go@50are going to visit	@51 Are ... going to take@52 most attractive@53 prettiest @54 as quiet as@55 taller@56 have been @57 doesn@58 will travel@59 yet@60 any	74.58	B	Pre-Intermedio	2015-07-29 22:42:01	2015-07-29 22:57:02	S
47	432517	comipems-15	1516	45	14	58	7	1110100110	1101000010	0010100010	0010011111	1000010000	1010010001	@1 am@2 is@3 are@4 Am@5 Are@6Is@7 a@8 a@9 an@10 aren	@11 am not @12aren@13 What@14 What@15 What@16 is@17 be@18 is@19 my@20 my	@21 Its@22 grandparents@23sister@24is@25 It@26 Is@27 Is there@28 to go@29 dance@30 to like	@31 am not@32 not@33 doesn@34 Are@35 Do...plays@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 be@43 eats@44 write@45 won@46 didn@47 can@48do@49does....go@50 visit	@51 Are ... going to take@52 most attractive@53 prettier @54 so quiet that@55 taller@56 have been @57 doesn@58 traveled@59 after@60 no	40.68	A+	Básico	2015-07-29 22:40:35	2015-07-29 22:52:38	S
48	412220	comipems-15	1516	58	1	26	7	1110010001	1010111111	0100001100	0011000010	1000000010	0100110001	@1 am@2 is@3 are@4 Am@5 Am@6Are@7 a@8 an@9 a@10 isn	@11 am not @12not be@13 Who@14 Who@15When@16 are@17 is@18 are@19 my@20 his	@21 Its@22 parents@23 daughter@24is@25 Is it@26 There are@27 Are there@28 go@29 dances@30 like	@31 not@32 don@33 doesn@34 Do@35 Does...play@36 do....teaches@37 do@38 not taking@39 are...doing@40 wasn	@41 Was@42 was@43 eat@44 can write@45 can@46 can@47 won@48do@49did....go@50 visit	@51 Do ... like taking@52 more attractive@53 prettiest @54 quiet enough@55 tallest@56 have been @57 doesn@58 will travel@59 after@60 no	40.68	A	Introductorio	2015-07-29 22:51:45	2015-07-29 23:39:08	S
49	402429	comipems-15	1516	43	16	41	7	1111111111	1111110110	1111111111	1111011110	1010100001	1111011010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 are@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 was@43 ate@44 are writing@45 didn@46 don@47 won@48does@49is...going@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 taller@56 have been @57 hasn@58 traveled@59 yet@60 any	77.97	B	Pre-Intermedio	2015-07-29 22:39:29	2015-07-29 22:55:30	S
50	431385	comipems-15	1516	36	23	35	7	1111111110	1011111111	1111111111	1111011111	1111101111	1110111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 not be	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...plays@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 won@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 quiet enough@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	89.83	B+	Pre-Intermedio	2015-07-29 22:43:52	2015-07-29 23:05:00	S
51	320272	comipems-15	1516	59	7	38	7	1111111111	1101111111	0110111010	0000001110	1000111011	1100011000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 What@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Our@22 parents@23sister@24it@25 It@26 There is@27 Are there@28 going@29 dance@30 to like	@31 am not@32 don@33 not@34 Does@35 Does...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 didn	@41 Was@42 was@43 eat@44 can write@45 didn@46 didn@47 didn@48does@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 taller@56 have been @57 hasn@58 traveled@59 after@60 nothing	62.71	B	Pre-Intermedio	2015-07-29 22:39:56	2015-07-29 22:46:44	S
52	320184	comipems-15	1516	53	6	15	7	1111111111	1111111110	1101110001	1111011011	1011100011	1100111010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23 brother@24is it@25 It@26 There is@27 There are@28 going@29 dances@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teach@37 am doing@38 does not take@39 are...doing@40 weren	@41 Was@42 was@43 ate@44 wrote@45 didn@46 won@47 can@48are@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 quiet enough@55 tallest@56 have been @57 hasn@58 will travel@59 yet@60 none 	74.58	B	Pre-Intermedio	2015-07-29 22:39:48	2015-07-29 23:46:39	S
53	341111	comipems-15	1516	44	15	38	7	1111100001	1100001111	1001001000	0010001110	0000010001	1000100000	@1 am@2 is@3 are@4 Is@5 Are@6 Be@7 one@8 one@9 a@10 isn	@11 am not @12aren@13 What@14 When@15 How@16 is@17 is@18 are@19 my@20 his	@21 Their@22 cousins@23 daughter@24is it@25 Is@26 There are@27 Are there@28 going@29 dances@30 like	@31 am not@32 don@33 doesn@34 Are@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Is@42 was@43 eat@44 are writing@45 don@46 didn@47 don@48does@49is...going@50are going to visit	@51 Are ... going to take@52 the most attractive@53 as pretty@54 as quiet @55 tallest@56 can be@57 doesn@58 will travel@59 since@60 nothing	37.29	A+	Básico	2015-07-29 22:43:27	2015-07-29 22:55:38	S
54	429628	comipems-15	1516	47	12	29	7	1111111111	1111111111	1111111110	1101001111	1111011111	1111111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 like	@31 don@32 doesn@33 don@34 Do@35 Does...play@36 do....teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	89.83	B+	Pre-Intermedio	2015-07-29 22:40:58	2015-07-29 22:51:57	S
55	442108	comipems-15	1516	45	14	4	7	1111111111	1111111111	1111111111	1111001111	1111111011	1111111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48do@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	93.22	B+	Pre-Intermedio	2015-07-29 22:40:11	2015-07-29 22:53:45	S
56	329391	comipems-15	1516	56	3	9	7	1111101011	1111111110	1111010110	1101001110	1111101001	1100110100	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 an@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 Is it@26 There is@27 There are@28 go@29 dance@30 like	@31 don@32 doesn@33 don@34 Do@35 Do...plays@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 didn@46 can@47 didn@48are@49is...going@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 doesn@58 have traveled@59 never@60 any	69.49	B	Pre-Intermedio	2015-07-29 22:42:31	2015-07-29 23:11:05	S
57	369946	comipems-15	1516	46	13	31	7	1111110101	1001111110	1111110000	1101110010	1000010011	0100000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 a@9 a@10 isn	@11 am not @12not@13 What@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 goes@29 dancing@30 	@31 don@32 doesn@33 don@34 Do@35 Do...play@36 does...teach@37 doing@38 not taking@39 are...doing@40 wasn	@41 Was@42 are@43 eating@44 write@45 don@46 didn@47 can@48are@49did....go@50are going to visit	@51 Are ... going taking@52 more attractive@53 more pretty @54 as quiet @55 taller@56 are@57 doesn@58 are traveling@59 never@60 nothing	52.54	A+	Básico	2015-07-29 22:41:31	2015-07-29 23:28:42	S
58	357316	comipems-15	1516	45	14	10	7	1111001010	1001011010	0010111000	0010011000	0000000000	0000000001	@1 am@2 is@3 are@4 Is@5 Is@6 Be@7 an@8 any@9 an@10 aren	@11 am not @12isn@13 What@14 What@15 Where@16 are@17 is@18 am@19 my@20 its	@21 Its@22 children@23sister@24is@25 It@26 There is@27 Are there@28 to go@29 to dance@30 	@31 am not@32 not@33 doesn@34 Is@35 Does...plays@36 does...teach@37 am doing@38 not taking@39 will...doing@40 don	@41 Is@42 was@43 eat@44 write@45 can@46 can@47 don@48does@49does....go@50 visiting	@51 Are ... going taking@52 the most attractive@53 as pretty@54 as quiet @55 taller@56 will be@57 isn@58 will travel@59 never@60 no	30.51	A	Introductorio	2015-07-29 22:41:18	2015-07-29 22:55:38	S
59	422882	comipems-15	1516	41	18	23	7	1110101110	1101010111	1100110100	0011000001	1100000001	1001000100	@1 am@2 is@3 are@4 Are@5 Are@6Is@7 an@8 a@9 an@10 not	@11 am not @12aren@13 What@14 What@15 Where@16 are@17 are@18 are@19 my@20 his	@21 Their@22 parents@23 daughter@24is@25 It@26 There is@27 Is there@28 go@29 dances@30 like	@31 not@32 don@33 doesn@34 Do@35 Do...plays@36 do....teaches@37 can do@38 does not take@39 will...doing@40 weren	@41 Was@42 were@43 eats@44 can write@45 can@46 don@47 don@48does@49does....go@50are going to visit	@51 Are ... going to take@52 most attractive@53 more pretty @54 as quiet as@55 taller than@56 can be@57 doesn@58 have traveled@59 after@60 any	45.76	A+	Básico	2015-07-29 22:41:32	2015-07-29 22:57:38	S
60	349185	comipems-15	1516	52	7	49	7	1111111111	1111111110	1111010111	0001000110	1100001000	0110000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 my	@21 Their@22 parents@23sister@24is it@25 Is it@26 There is@27 There are@28 go@29 dance@30 likes	@31 not@32 not@33 don@34 Do@35 Does...play@36 do...teach@37 can do@38 is not taking@39 are...doing@40 don	@41 Was@42 were@43 eat@44 are writing@45 can@46 don@47 didn@48do@49do....go@50 visited	@51 Did ... take@52 more attractive@53 prettier @54 as quiet @55 taller@56 will be@57 doesn@58 will travel@59 after@60 nothing	57.63	B	Pre-Intermedio	2015-07-29 22:43:13	2015-07-29 23:19:58	S
61	403137	comipems-15	1516	26	33	14	7	1110011101	1011101110	1111111101	1111111001	1111001010	1000100000	@1 am@2 is@3 are@4 Be@5 Be@6Are@7 an@8 a@9 a@10 isn	@11 am not @12not be@13 Who@14 What@15When@16 be@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dancing@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 does not take@39 did...do@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 don@47 didn@48are@49did....go@50 visited	@51 Are ... going to take@52 most attractive@53 more pretty @54 so quiet that@55 tallest@56 will be@57 doesn@58 will travel@59 after@60 any	64.41	B	Pre-Intermedio	2015-07-29 22:44:53	2015-07-29 23:16:50	S
62	365867	comipems-15	1516	42	17	42	7	1111110010	1001001010	1110110011	0000100101	0000000001	1100000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 an@9 an@10 not	@11 am not @12not@13 What@14 What@15 Where@16 is@17 is@18 is@19 my@20 my	@21 Their@22 parents@23sister@24is@25 It@26 There is@27 There are@28 going@29 dance@30 likes	@31 am not@32 not@33 don@34 Are@35 Do...play@36 do...teach@37 do@38 is not taking@39 did...do@40 weren	@41 Is@42 was@43 eating@44 write@45 can@46 don@47 can@48are@49is...going@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 taller@56 can be@57 doesn@58 are traveling@59 never@60 nothing	38.98	A+	Básico	2015-07-29 22:42:19	2015-07-29 22:57:29	S
63	420419	comipems-15	1516	49	10	4	7	1111101101	1100110100	0111011111	0000100010	1111001000	1101110000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 What@14 Which@15When@16 are@17 are@18 are@19 mine@20 her	@21 Her@22 parents@23sister@24is it@25 Is it@26 There is@27 Are there@28 go@29 dance@30 likes	@31 am not@32 isn@33 isn@34 Are@35 Do...play@36 do...teach@37 doing@38 not take@39 are...doing@40 didn	@41 Was@42 were@43 ate@44 wrote@45 don@46 can@47 didn@48do@49is...going@50 visiting	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet as@55 tallest@56 have been @57 didn@58 traveled@59 after@60 any	54.24	A+	Básico	2015-07-29 22:42:04	2015-07-29 22:51:00	S
64	455253	comipems-15	1516	31	28	44	7	1111111111	1111111110	1111011111	1111010011	1111111111	1111111000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 Is@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teach@37 do@38 does not take@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 traveled@59 never@60 none 	88.14	B+	Pre-Intermedio	2015-07-29 22:44:58	2015-07-29 23:09:18	S
65	345243	comipems-15	1516	25	34	41	7	1111111110	1100111110	1111110000	0010000010	0100000000	0000000100	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 aren	@11 am not @12aren@13 What@14 When@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Is there@28 goes@29 dancing@30 like	@31 am not@32 isn@33 doesn@34 Does@35 Does...play@36 do....teaches@37 doing@38 not taking@39 are...doing@40 wasn	@41 Is@42 were@43 eating@44 can write@45 don@46 can@47 don@48do@49is...going@50 visited	@51 Are ... going taking@52 the most attractive@53 more pretty @54 as quiet @55 as tall@56 will be@57 isn@58 have traveled@59 never@60 nothing	42.37	A+	Básico	2015-07-29 22:42:18	2015-07-30 00:34:18	S
